Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,States,Counties
2020,NC,North Carolina,Guilford,37081,37081014410,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,10.3,,,9.7,11.0,3591,POINT (-80.00901463 35.99464842),37081014410,HLTHSTAT,PHLTH,CrdPrv,Physical Health,37,643
2020,NC,North Carolina,Guilford,37081,37081012706,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,80.6,,,77.2,83.5,3159,POINT (-79.74125846 36.09172312),37081012706,PREVENT,MAMMOUSE,CrdPrv,Mammography,37,643
2020,NC,North Carolina,Guilford,37081,37081015705,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,31.6,,,30.5,32.8,3158,POINT (-79.84152866 36.12959964),37081015705,HLTHOUT,OBESITY,CrdPrv,Obesity,37,643
2019,NC,North Carolina,Guilford,37081,37081015402,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,31.9,,,31.3,32.4,7211,POINT (-79.70416889 36.12574925),37081015402,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,643
2020,NC,North Carolina,Guilford,37081,37081015600,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,9.0,,,6.7,11.5,9324,POINT (-79.77502693 36.21862474),37081015600,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,37,643
2020,NC,North Carolina,Guilford,37081,37081014410,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,33.3,,,32.4,34.2,3591,POINT (-80.00901463 35.99464842),37081014410,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,37,643
2020,NC,North Carolina,Guilford,37081,37081016407,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,15.6,,,15.1,16.1,4577,POINT (-79.94102581 36.03044361),37081016407,RISKBEH,BINGE,CrdPrv,Binge Drinking,37,643
2020,NC,North Carolina,Guilford,37081,37081013800,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,33.9,,,28.2,40.1,4685,POINT (-79.99063132 35.96862382),37081013800,PREVENT,COREM,CrdPrv,Core preventive services for older men,37,643
2020,NC,North Carolina,Guilford,37081,37081016406,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,7.0,,,6.6,7.3,3300,POINT (-79.95013625 36.04949303),37081016406,HLTHOUT,DIABETES,CrdPrv,Diabetes,37,643
2020,NC,North Carolina,Guilford,37081,37081012511,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,8.7,,,7.9,9.5,4961,POINT (-79.85608724 36.09823914),37081012511,HLTHOUT,DIABETES,CrdPrv,Diabetes,37,643
2020,NC,North Carolina,Guilford,37081,37081012610,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,53.4,,,50.8,56.0,3159,POINT (-79.83281601 36.03389251),37081012610,PREVENT,DENTAL,CrdPrv,Dental Visit,37,643
2020,NC,North Carolina,Guilford,37081,37081015703,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,42.6,,,35.7,49.1,5863,POINT (-79.81097207 36.13305529),37081015703,PREVENT,COREW,CrdPrv,Core preventive services for older women,37,643
2020,NC,North Carolina,Guilford,37081,37081012703,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,19.9,,,18.2,21.8,5373,POINT (-79.79285132 36.1205417),37081012703,RISKBEH,LPA,CrdPrv,Physical Inactivity,37,643
2020,NC,North Carolina,Guilford,37081,37081017000,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,63.8,,,61.0,66.7,4516,POINT (-79.61039049 35.94798246),37081017000,PREVENT,DENTAL,CrdPrv,Dental Visit,37,643
2020,NC,North Carolina,Guilford,37081,37081015706,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,4.8,,,4.4,5.3,5288,POINT (-79.80075203 36.16232568),37081015706,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,37,643
2020,NC,North Carolina,Guilford,37081,37081010200,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,22.0,,,20.0,24.0,4070,POINT (-79.77607805 36.10623654),37081010200,RISKBEH,CSMOKING,CrdPrv,Current Smoking,37,643
2020,NC,North Carolina,Guilford,37081,37081015901,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,,,2.5,3.1,5270,POINT (-79.97134116 36.23423171),37081015901,HLTHOUT,STROKE,CrdPrv,Stroke,37,643
2020,NC,North Carolina,Guilford,37081,37081016102,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.9,9.6,3930,POINT (-79.90143113 36.08279374),37081016102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,37,643
2020,NC,North Carolina,Guilford,37081,37081010900,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,16.3,,,15.7,17.0,2001,POINT (-79.78148993 36.08229879),37081010900,RISKBEH,BINGE,CrdPrv,Binge Drinking,37,643
2019,NC,North Carolina,Guilford,37081,37081012803,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,36.7,,,35.9,37.4,7640,POINT (-79.72461442 36.06413523),37081012803,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,37,643
2020,NC,North Carolina,Guilford,37081,37081010404,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,24.8,,,23.1,26.6,2502,POINT (-79.79929215 36.09968485),37081010404,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,37,643
2020,NC,North Carolina,Guilford,37081,37081011200,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,27.2,,,22.5,32.1,5391,POINT (-79.77626549 36.06407225),37081011200,PREVENT,COREW,CrdPrv,Core preventive services for older women,37,643
2019,NC,North Carolina,Guilford,37081,37081014200,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,74.8,,,73.8,75.8,3503,POINT (-79.9892665 35.94642274),37081014200,PREVENT,BPMED,CrdPrv,Taking BP Medication,37,643
2020,NC,North Carolina,Guilford,37081,37081011601,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,11.0,,,10.2,11.8,2453,POINT (-79.82337457 36.05357323),37081011601,HLTHSTAT,PHLTH,CrdPrv,Physical Health,37,643
2020,NC,North Carolina,Guilford,37081,37081013700,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,70.4,,,66.8,73.6,4141,POINT (-80.02426958 35.96808586),37081013700,PREVENT,DENTAL,CrdPrv,Dental Visit,37,643
2020,NC,North Carolina,Guilford,37081,37081012611,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,20.2,,,19.5,21.0,3577,POINT (-79.82524561 36.02413494),37081012611,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,37,643
2020,NC,North Carolina,Guilford,37081,37081010702,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,8.6,,,7.2,9.7,4307,POINT (-79.80637242 36.06879537),37081010702,HLTHSTAT,GHLTH,CrdPrv,General Health,37,643
2020,NC,North Carolina,Guilford,37081,37081017100,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,46.0,,,41.2,50.5,7273,POINT (-79.71059589 35.99402139),37081017100,PREVENT,COREW,CrdPrv,Core preventive services for older women,37,643
2020,NC,North Carolina,Guilford,37081,37081016900,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,17.0,,,15.7,18.4,4698,POINT (-79.74283588 35.93511994),37081016900,RISKBEH,CSMOKING,CrdPrv,Current Smoking,37,643
2020,NC,North Carolina,Guilford,37081,37081016203,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,8.4,,,7.5,9.4,4013,POINT (-80.02352942 36.07010256),37081016203,HLTHSTAT,PHLTH,CrdPrv,Physical Health,37,643
2020,NC,North Carolina,Guilford,37081,37081011601,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,6.5,,,5.8,7.2,2453,POINT (-79.82337457 36.05357323),37081011601,HLTHOUT,COPD,CrdPrv,COPD,37,643
2020,NC,North Carolina,Guilford,37081,37081016600,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.7,,,13.9,15.5,2500,POINT (-79.91368635 35.93887447),37081016600,HLTHSTAT,MHLTH,CrdPrv,Mental Health,37,643
2019,NC,North Carolina,Guilford,37081,37081010200,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,34.2,,,33.5,34.8,4070,POINT (-79.77607805 36.10623654),37081010200,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,643
2019,NC,North Carolina,Guilford,37081,37081012510,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,37.3,,,36.0,38.4,3090,POINT (-79.8576923 36.11785953),37081012510,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,643
2020,NC,North Carolina,Guilford,37081,37081014409,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.2,,,13.2,15.1,2893,POINT (-80.02183857 36.00124075),37081014409,HLTHSTAT,MHLTH,CrdPrv,Mental Health,37,643
2020,NC,North Carolina,Guilford,37081,37081016003,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,29.0,,,27.9,30.0,4294,POINT (-79.94710017 36.15994841),37081016003,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,37,643
2020,NC,North Carolina,Guilford,37081,37081014503,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,81.0,,,80.2,81.7,3523,POINT (-79.96308157 35.96010934),37081014503,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,643
2019,NC,North Carolina,Guilford,37081,37081016406,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,67.9,,,67.1,68.7,3300,POINT (-79.95013625 36.04949303),37081016406,PREVENT,BPMED,CrdPrv,Taking BP Medication,37,643
2020,NC,North Carolina,Guilford,37081,37081016010,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,4.8,,,4.4,5.3,2607,POINT (-79.901835 36.10756687),37081016010,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,37,643
2020,NC,North Carolina,Guilford,37081,37081014412,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,70.3,,,67.4,73.0,2587,POINT (-79.97463276 35.99567428),37081014412,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,37,643
2020,NC,North Carolina,Guilford,37081,37081016103,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,4.7,,,4.2,5.3,5068,POINT (-79.88000065 36.07784897),37081016103,HLTHOUT,COPD,CrdPrv,COPD,37,643
2020,NC,North Carolina,Guilford,37081,37081016204,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,4.0,,,3.7,4.3,2985,POINT (-79.98751807 36.06411368),37081016204,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,37,643
2020,NC,North Carolina,Guilford,37081,37081011602,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,16.2,,,15.3,17.1,2981,POINT (-79.84354729 36.05292358),37081011602,HLTHSTAT,MHLTH,CrdPrv,Mental Health,37,643
2020,NC,North Carolina,Guilford,37081,37081016701,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,73.5,,,71.6,75.2,5126,POINT (-79.84468989 35.98617411),37081016701,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,37,643
2020,NC,North Carolina,Guilford,37081,37081012505,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.1,,,26.0,28.4,4353,POINT (-79.85399303 36.08363739),37081012505,HLTHOUT,OBESITY,CrdPrv,Obesity,37,643
2020,NC,North Carolina,Guilford,37081,37081010800,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,60.4,,,56.3,64.3,2409,POINT (-79.79200048 36.07783815),37081010800,PREVENT,DENTAL,CrdPrv,Dental Visit,37,643
2020,NC,North Carolina,Guilford,37081,37081015704,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,70.5,,,68.1,72.7,6171,POINT (-79.85436145 36.15670405),37081015704,PREVENT,DENTAL,CrdPrv,Dental Visit,37,643
2020,NC,North Carolina,Guilford,37081,37081010401,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,87.4,,,85.0,89.3,1453,POINT (-79.80490027 36.08971355),37081010401,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,37,643
2020,NC,North Carolina,Guilford,37081,37081012805,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,4.0,,,3.7,4.4,2545,POINT (-79.76459975 36.03184372),37081012805,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,37,643
2020,NC,North Carolina,Guilford,37081,37081010404,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,80.2,,,76.9,82.8,2502,POINT (-79.79929215 36.09968485),37081010404,PREVENT,DENTAL,CrdPrv,Dental Visit,37,643
2020,NC,North Carolina,Guilford,37081,37081015100,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.6,,,13.0,14.2,4097,POINT (-79.61359786 36.20868648),37081015100,HLTHSTAT,MHLTH,CrdPrv,Mental Health,37,643
2020,NC,North Carolina,Guilford,37081,37081011602,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,80.9,,,79.1,82.7,2981,POINT (-79.84354729 36.05292358),37081011602,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,37,643
2020,NC,North Carolina,Guilford,37081,37081014000,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,11.7,,,11.3,12.2,3079,POINT (-80.02428235 35.94864595),37081014000,RISKBEH,BINGE,CrdPrv,Binge Drinking,37,643
2020,NC,North Carolina,Guilford,37081,37081012706,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,83.4,,,82.6,84.2,3159,POINT (-79.74125846 36.09172312),37081012706,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,643
2020,NC,North Carolina,Guilford,37081,37081016701,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,80.3,,,79.7,80.9,5126,POINT (-79.84468989 35.98617411),37081016701,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,643
2020,NC,North Carolina,Guilford,37081,37081016005,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,4.5,,,3.9,5.3,1721,POINT (-79.88978065 36.15992447),37081016005,HLTHOUT,COPD,CrdPrv,COPD,37,643
2020,NC,North Carolina,Guilford,37081,37081014300,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,78.8,,,78.1,79.5,3045,POINT (-80.01089752 35.94140044),37081014300,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,643
2020,NC,North Carolina,Guilford,37081,37081015902,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,30.9,,,29.4,32.3,3611,POINT (-80.00525193 36.18619709),37081015902,HLTHOUT,OBESITY,CrdPrv,Obesity,37,643
2019,NC,North Carolina,Guilford,37081,37081016502,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,33.4,,,32.4,34.5,5598,POINT (-79.89008363 36.0018722),37081016502,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,37,643
2020,NC,North Carolina,Guilford,37081,37081014408,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,30.0,,,26.6,33.4,2326,POINT (-80.0410086 35.93366986),37081014408,PREVENT,ACCESS2,CrdPrv,Health Insurance,37,643
2020,NC,North Carolina,Guilford,37081,37081012504,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,6.1,,,5.7,6.5,3246,POINT (-79.8587859 36.07520608),37081012504,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,37,643
2020,NC,North Carolina,Guilford,37081,37081012609,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,17.5,,,13.0,22.6,7342,POINT (-79.85537649 36.0265248),37081012609,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,37,643
2020,NC,North Carolina,Guilford,37081,37081013602,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.9,,,3.6,4.1,4138,POINT (-80.00967826 35.97721016),37081013602,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,37,643
2020,NC,North Carolina,Guilford,37081,37081016701,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,8.6,,,8.0,9.4,5126,POINT (-79.84468989 35.98617411),37081016701,HLTHSTAT,PHLTH,CrdPrv,Physical Health,37,643
2020,NC,North Carolina,Guilford,37081,37081010403,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,4.7,,,4.0,5.6,1594,POINT (-79.8152325 36.10486685),37081010403,HLTHOUT,COPD,CrdPrv,COPD,37,643
2020,NC,North Carolina,Guilford,37081,37081012608,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,14.3,,,13.7,14.9,2392,POINT (-79.85358783 36.04287829),37081012608,RISKBEH,BINGE,CrdPrv,Binge Drinking,37,643
2019,NC,North Carolina,Guilford,37081,37081016010,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,27.5,,,26.4,28.7,2607,POINT (-79.901835 36.10756687),37081016010,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,37,643
2020,NC,North Carolina,Guilford,37081,37081014408,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,27.1,,,24.2,30.0,2326,POINT (-80.0410086 35.93366986),37081014408,RISKBEH,CSMOKING,CrdPrv,Current Smoking,37,643
2019,NC,North Carolina,Guilford,37081,37081010601,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,84.1,,,83.6,84.6,2780,POINT (-79.83895872 36.06774276),37081010601,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,37,643
2020,NC,North Carolina,Guilford,37081,37081010702,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,21.8,,,18.8,23.5,4307,POINT (-79.80637242 36.06879537),37081010702,HLTHSTAT,MHLTH,CrdPrv,Mental Health,37,643
2020,NC,North Carolina,Guilford,37081,37081016410,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.3,,,4.9,5.6,5520,POINT (-79.93851428 35.97496945),37081016410,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,37,643
2019,NC,North Carolina,Guilford,37081,37081015401,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,29.8,,,29.1,30.4,5527,POINT (-79.66190603 36.16116386),37081015401,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,37,643
2020,NC,North Carolina,Guilford,37081,37081014501,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.5,,,6.2,6.7,1300,POINT (-80.00941248 35.92569106),37081014501,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),37,643
